INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER
700153,MDA,2014,1169856,,
700153,MDA,2015,1166426,,
700153,MDV,2014,140976,,
700153,MEX,2014,45905097,,
700153,MEX,2015,46879123,,
700153,MKD,2014,677972,,
700153,MKD,2015,695163,,
700153,MLI,2014,4958850.69979,,
700153,MLI,2015,5478933,,
700153,MLT,2014,172779,,
700153,MLT,2015,178279,,
700153,MNG,2014,1094562,,
700153,MNG,2015,1120328,,
700153,MOZ,2014,9809787,,
700153,MYS,2014,13355200,,
700153,MYS,2015,13877500,,
700153,NIC,2009,2205915,,
700153,NLD,2014,8005000,,
700153,NLD,2015,8081000,,
700153,PAK,2014,47116475,,
700153,PAK,2015,48414932,,
700153,PAN,2013,1651869,,
700153,PAN,2016,1753349,,
700153,PER,2013,15998903,,
700153,PHL,2014,38173801,,
700153,PHL,2015,38246224,,
700153,PRI,2014,1010807,,
700153,PRI,2015,1002826.35000,,
700153,PRT,2014,4387177.26075,,
700153,PRT,2015,4422761.44505,,
700153,PRY,2010,2775985,,
700153,PSE,2014,900900,,
700153,PSE,2015,940400,,
700153,ROU,2014,8522500,,
700153,ROU,2015,8448324,,
700153,RUS,2014,68879589,,
700153,SLV,2013,2638213,,
700153,SRB,2014,2459339.98386,,
700153,SRB,2015,2502791.50566,,
700153,SVK,2014,2321200,,
700153,SVK,2015,2383000,,
700153,SVN,2014,750592,,
700153,SVN,2015,753621,,
700153,SVN,2016,773446,,
700153,SWE,2014,4615355,,
700153,SWE,2015,4678089,,
700153,SXM,2013,18931.49730,,
700153,SYC,2012,0,NA,
700153,TGO,2015,1430650,,
700153,THA,2014,37745703.57990,,
700153,THA,2015,37658062.35510,,
700153,TUR,2014,25241581,,
700153,TUR,2015,25872048.22000,,
700153,UGA,2012,13851316.41000,,
700153,URY,2013,1581093,,
700153,VNM,2014,52184700,,
700153,VNM,2015,52287200,,
700155,AGO,2014,36530.20800,,
700155,ARM,2014,25945,,
700155,ARM,2015,22017.79331,,
700155,AUT,2014,89900,,
700155,AUT,2015,94600,,
700155,BEL,2014,91178,,
700155,BEL,2015,92066,,
700155,BGR,2014,38600,,
700155,BGR,2015,43600,,
700155,BIH,2014,19721,,
700155,BIH,2015,16797.66300,LOWREL,
700155,BMU,2010,559,,
700155,BOL,2011,154521,,
700155,BOL,2015,196693,,
700155,BRA,2013,1567516,,
700155,BRN,2014,5724,,
700155,CAN,2015,355900,,
700155,CHE,2014,145251,,
700155,CHL,2013,167341,,
700155,CHL,2016,157312.70361,,
700155,CPV,2015,4268,,
700155,CRI,2015,40498.60000,,
700155,CYM,2016,539,,
700155,CYP,2014,5654,,
700155,CYP,2015,5700,,
700155,CZE,2014,81545,,
700155,CZE,2015,102033,,
700155,DEU,2014,958300,,
700155,DEU,2015,972700,,
700155,DNK,2013,26059,,
700155,DNK,2014,27040.17000,,
700155,DOM,2013,68213,,
700155,ECU,2013,37081,,
700155,ECU,2015,173204.70000,,
700155,ESP,2014,325027,,
700155,ESP,2015,335549.21000,,
700155,EST,2014,11633,,
700155,EST,2015,11398,,
700155,FIN,2014,71100,,
700155,FIN,2015,74479,,
700155,FRA,2014,486532,,
700155,FRA,2015,466713,,
700155,GHA,2014,210055,,
700155,GRC,2015,62700,,
700155,HND,2010,57498,,
700155,HND,2015,75390,,
700155,HRV,2015,32203,,
700155,HUN,2014,82142,,
700155,HUN,2015,76482,,
700155,ISL,2015,4400,,
700155,ISR,2014,62246,,
700155,ITA,2014,505593,,
700155,ITA,2015,509317,,
700155,KOR,2014,803000,,
700155,KOR,2015,817000,,
700155,LKA,2015,166119.04903,,
700155,LTU,2014,19491,,
700155,LTU,2015,18501,,
700155,LUX,2014,6391,,
700155,LUX,2015,4653,,
700155,LVA,2014,18600,,
700155,LVA,2015,17300,,
700155,MAC,2014,,SUPP,
700155,MAC,2015,,SUPP,
700155,MDA,2014,11314,,
700155,MDA,2015,13211,,
700155,MDV,2014,2740,,
700155,MEX,2014,1295797,,
700155,MEX,2015,1417636,,
700155,MKD,2014,16129,,
700155,MKD,2015,15222,,
700155,MLI,2014,78976.56844,,
700155,MLI,2015,135881.42940,,
700155,MLT,2014,7976,,
700155,MLT,2015,5152,,
700155,MNG,2014,19767,,
700155,MNG,2015,27834,,
700155,MOZ,2014,136052.52259,,
700155,MYS,2014,150200,,
700155,MYS,2015,168000,,
700155,NIC,2009,40722,,
700155,NLD,2014,203000,,
700155,NLD,2015,197000,,
700155,PAK,2014,2115620,,
700155,PAK,2015,2367085,,
700155,PAN,2013,37570,,
700155,PAN,2016,34437,,
700155,PER,2013,344257,,
700155,PHL,2014,354927,,
700155,PHL,2015,343243,,
700155,PRI,2014,16064,,
700155,PRI,2015,18776.55000,,
700155,PRT,2014,102262.32490,,
700155,PRT,2015,98946.94991,,
700155,PRY,2010,85131,,
700155,PSE,2014,6400,,
700155,PSE,2015,6300,,
700155,ROU,2014,109386,,
700155,ROU,2015,110710,,
700155,RUS,2014,1786511,,
700155,SLV,2013,13727,,
700155,SRB,2014,49988.10966,,
700155,SRB,2015,49493.68749,,
700155,SVK,2014,51300,,
700155,SVK,2015,46600,,
700155,SVN,2014,22360,,
700155,SVN,2015,23050,,
700155,SVN,2016,23878,,
700155,SWE,2014,90500,,
700155,SWE,2015,89250,,
700155,SXM,2013,303.78920,,
700155,SYC,2012,0,NA,
700155,TGO,2015,77834,,
700155,THA,2014,697989,,
700155,THA,2015,675204.15040,,
700155,TUR,2014,749901,,
700155,TUR,2015,741070.03900,,
700155,UGA,2012,138425.78000,,
700155,URY,2013,16458,,
700155,VNM,2014,1073500,,
700155,VNM,2015,1018600,,
700155,ZAF,2014,224956.66693,,
700156,AGO,2014,2290441.95200,,
700156,ARM,2014,563497,,
700156,ARM,2015,540253.80504,,
700156,AUT,2014,2085400,,
700156,AUT,2015,2099600,,
700156,BEL,2014,2344147,,
700156,BEL,2015,2341435,,
700156,BGR,2014,1538500,,
700156,BGR,2015,1563900,,
700156,BIH,2014,491272,,
700156,BIH,2015,498154.39800,,
700156,BMU,2010,17918,,
700156,BOL,2011,2641721,,
700156,BOL,2015,2663900,,
700156,BRA,2013,53443186,,
700156,BRN,2014,102808,,
700156,CAN,2015,9066800,,
700156,CHE,2014,2287321,,
700156,CHL,2013,4052503,,
700156,CHL,2016,4676827.05017,,
700156,CPV,2015,99711,,
700156,CRI,2015,1243580.40000,,
700156,CYM,2016,19477,,
700156,CYP,2014,179468,,
700156,CYP,2015,177951,,
700156,CZE,2014,2735345,,
700156,CZE,2015,2734673,,
700156,DEU,2014,20386000,,
700156,DEU,2015,20518500,,
700156,DNK,2013,1233996,,
700156,DNK,2014,1251874.83000,,
700156,DOM,2013,2500714,,
700156,ECU,2013,4038240,,
700156,ECU,2015,4100856.80000,,
700156,ESP,2014,9117643,,
700156,ESP,2015,9424785.90000,,
700156,EST,2014,308408,,
700156,EST,2015,316545,,
700156,FIN,2014,1182700,,
700156,FIN,2015,1174243,,
700156,FRA,2014,13187099,,
700156,FRA,2015,13191459,,
700156,GHA,2014,5571814,,
700156,GRC,2015,2023600,,
700156,HND,2010,1920297,,
700156,HND,2015,2043162,,
700156,HRV,2015,822591,,
700156,HUN,2014,2138333,,
700156,HUN,2015,2206985,,
700156,ISL,2015,91700,,
700156,ISR,2014,1818130,,
700156,ITA,2014,12439663,,
700156,ITA,2015,12575263,,
700156,KOR,2014,14072000,,
700156,KOR,2015,14179000,,
700156,LKA,2015,4931679.24413,,
700156,LTU,2014,627633,,
700156,LTU,2015,635591,,
700156,LUX,2014,122915,,
700156,LUX,2015,127645,,
700156,LVA,2014,419900,,
700156,LVA,2015,426600,,
700156,MAC,2014,,SUPP,
700156,MAC,2015,,SUPP,
700156,MDA,2014,585273,,
700156,MDA,2015,578060,,
700156,MDV,2014,89631,,
700156,MEX,2014,29294834,,
700156,MEX,2015,29891436,,
700156,MKD,2014,403460,,
700156,MKD,2015,408692,,
700156,MLI,2014,2563919.48658,,
700156,MLI,2015,2872351.02499,,
700156,MLT,2014,103937,,
700156,MLT,2015,108787,,
700156,MNG,2014,564604,,
700156,MNG,2015,576843,,
700156,MOZ,2014,4523469.78249,,
700156,MYS,2014,8199900,,
700156,MYS,2015,8523000,,
700156,NIC,2009,1375410,,
700156,NLD,2014,4257000,,
700156,NLD,2015,4285000,,
700156,PAK,2014,34790432,,
700156,PAK,2015,35655005,,
700156,PAN,2013,979533,,
700156,PAN,2016,1020645,,
700156,PER,2013,8500392,,
700156,PHL,2014,23010462,,
700156,PHL,2015,23062597,,
700156,PRI,2014,540236,,
700156,PRI,2015,518498.45000,,
700156,PRT,2014,2217242.68115,,
700156,PRT,2015,2235366.20845,,
700156,PRY,2010,1642456,,
700156,PSE,2014,748600,,
700156,PSE,2015,794100,,
700156,ROU,2014,4734406,,
700156,ROU,2015,4737637,,
700156,RUS,2014,34818903,,
700156,SLV,2013,1519066,,
700156,SRB,2014,1395058.41448,,
700156,SRB,2015,1416761.61059,,
700156,SVK,2014,1265100,,
700156,SVK,2015,1302700,,
700156,SVN,2014,418866,,
700156,SVN,2015,417057,,
700156,SVN,2016,426193,,
700156,SWE,2014,2412100,,
700156,SWE,2015,2440950,,
700156,SXM,2013,9425.62200,,
700156,SYC,2012,0,NA,
700156,TGO,2015,678250,,
700156,THA,2014,20182760,,
700156,THA,2015,20101102.74020,,
700156,TUR,2014,17494014,,
700156,TUR,2015,17821222.41000,,
700156,UGA,2012,6751922.20000,,
700156,URY,2013,876850,,
700156,VNM,2014,25938400,,
700156,VNM,2015,26197000,,
700156,ZAF,2014,8383289.20873,,
700158,AGO,2014,47.52000,,
700158,ARG,2016,136814.19107,LOWREL,
700158,ARM,2014,20974,,
700158,ARM,2015,8745.02238,,
700158,AUT,2014,63600,,
700158,AUT,2015,59500,,
700158,BEL,2014,62949,,
700158,BEL,2015,64642,,
700158,BGR,2014,26300,,
700158,BGR,2015,28900,,
700158,BIH,2015,16442.27300,LOWREL,
700158,BMU,2010,528,,
700158,BOL,2011,65809,,
700158,BOL,2015,108150,,
700158,BRN,2014,2206.31966,,
700158,CAN,2015,279300,,
700158,CHE,2014,71973,,
700158,CHL,2013,87411,,
700158,COL,2015,143659,,
700158,CPV,2015,1691,,
700158,CRI,2015,22324.70000,,
700158,CYM,2016,485,,
700158,CZE,2014,65916,,
700158,CZE,2015,73171.30000,,
700158,DEU,2015,862500,,
700158,DNK,2013,33959,,
700158,DNK,2014,34356.45000,,
700158,DOM,2013,13145,,
700158,ECU,2013,2215,,
700158,ECU,2015,107207.60000,,
700158,ESP,2014,282116,,
700158,ESP,2015,291122.24000,,
700158,EST,2014,9445,,
700158,EST,2015,11722,,
700158,FIN,2014,48900,,
700158,FIN,2015,59800,,
700158,FRA,2014,358102,,
700158,FRA,2015,335802,,
700158,GHA,2014,142199,,
700158,GRC,2015,43900,,
700158,HND,2010,24619,,
700158,HND,2015,42639,,
700158,HRV,2015,43341,,
700158,HUN,2014,51390,,
700158,HUN,2015,54509,,
700158,ISL,2015,6100,,
700158,ISR,2014,55320,,
700158,ITA,2014,300581,,
700158,ITA,2015,302066,,
700158,KOR,2014,353000,,
700158,KOR,2015,356000,,
700158,LIE,2014,264,,
700158,LIE,2015,281,,
700158,LKA,2015,75053.95958,,
700158,LTU,2014,14492,,
700158,LTU,2015,13026,,
700158,LUX,2014,4020,,
700158,LUX,2015,3092,,
700158,LVA,2014,14100,,
700158,LVA,2015,14800,,
700158,MAC,2014,,SUPP,
700158,MAC,2015,,SUPP,
700158,MDA,2014,4725,,
700158,MDA,2015,6344,,
700158,MDV,2014,2374,,
700158,MEX,2014,1884880,,
700158,MEX,2015,1950868,,
700158,MKD,2014,8203,,
700158,MKD,2015,6873,,
700158,MLI,2014,100548.33559,,
700158,MLI,2015,84730.33255,,
700158,MLT,2014,5737,,
700158,MLT,2015,4814,,
700158,MNG,2014,9038,,
700158,MNG,2015,14756,,
700158,MOZ,2014,18504.39878,,
700158,MYS,2014,99700,,
700158,MYS,2015,111000,,
700158,NIC,2009,12006,,
700158,NLD,2014,125000,,
700158,NLD,2015,129000,,
700158,PAK,2014,555519,,
700158,PAK,2015,671479,,
700158,PAN,2013,12020,,
700158,PAN,2016,11069,,
700158,PER,2013,128480,,
700158,PHL,2014,270142,,
700158,PHL,2015,272765,,
700158,PRI,2014,19008,,
700158,PRI,2015,9350.55000,,
700158,PRT,2014,51890.25115,,
700158,PRT,2015,56292.54659,,
700158,PRY,2010,22120,,
700158,PSE,2014,12100,,
700158,PSE,2015,17800,,
700158,ROU,2014,48489,,
700158,ROU,2015,45016,,
700158,RUS,2014,1082179,,
700158,SLV,2013,14819,,
700158,SRB,2014,45211.39572,,
700158,SRB,2015,39617.39646,,
700158,SVK,2014,18400,,
700158,SVK,2015,17800,,
700158,SVN,2014,26049,,
700158,SVN,2015,26316,,
700158,SVN,2016,26719,,
700158,SWE,2014,80600,,
700158,SWE,2015,80700,,
700158,SXM,2013,162.44470,,
700158,TGO,2015,16153,,
700158,THA,2014,390266,,
700158,THA,2015,377675.65190,,
700158,TUR,2014,484783,,
700158,TUR,2015,509387.88700,,
700158,UGA,2012,82045.86000,,
700158,URY,2013,16582,,
700158,VNM,2014,304300,,
700158,VNM,2015,315900,,
700159,AGO,2014,2315473.20900,,
700159,ARG,2016,6407823.80893,,
700159,ARM,2014,568467,,
700159,ARM,2015,553526.57597,,
700159,AUT,2014,2111600,,
700159,AUT,2015,2134700,,
700159,BEL,2014,2372376,,
700159,BEL,2015,2368859,,
700159,BGR,2014,1550800,,
700159,BGR,2015,1578600,,
700159,BIH,2015,498509.78800,,
700159,BMU,2010,17956,,
700159,BOL,2011,2730433,,
700159,BOL,2015,2752443,,
700159,BRN,2014,106325.01178,,
700159,CAN,2015,9143500,,
700159,CHE,2014,2360599,,
700159,CHL,2013,4132433,,
700159,COL,2015,12506582,,
700159,CPV,2015,102275.11045,,
700159,CRI,2015,1261754.30000,,
700159,CYM,2016,19530,,
700159,CZE,2014,2750974,,
700159,CZE,2015,2763904.70000,,
700159,DEU,2015,20628700,,
700159,DNK,2013,1226096,,
700159,DNK,2014,1244558.55000,,
700159,DOM,2013,2555782,,
700159,ECU,2013,4073106,,
700159,ECU,2015,4166853.90000,,
700159,ESP,2014,9160554,,
700159,ESP,2015,9469212.80000,,
700159,EST,2014,310595,,
700159,EST,2015,316221,,
700159,FIN,2014,1205000,,
700159,FIN,2015,1188922,,
700159,FRA,2014,13315529,,
700159,FRA,2015,13322370,,
700159,GHA,2014,5639670,,
700159,GRC,2015,2042500,,
700159,HND,2010,1953176,,
700159,HND,2015,2075913,,
700159,HRV,2015,811453,,
700159,HUN,2014,2169084,,
700159,HUN,2015,2228958,,
700159,ISL,2015,90100,,
700159,ISR,2014,1825050,,
700159,ITA,2014,12644675,,
700159,ITA,2015,12782515,,
700159,KOR,2014,14522000,,
700159,KOR,2015,14640000,,
700159,LIE,2014,10221,,
700159,LIE,2015,10180,,
700159,LKA,2015,5022744.33358,,
700159,LTU,2014,632632,,
700159,LTU,2015,641066,,
700159,LUX,2014,125286,,
700159,LUX,2015,129206,,
700159,LVA,2014,424300,,
700159,LVA,2015,429100,,
700159,MAC,2014,,SUPP,
700159,MAC,2015,,SUPP,
700159,MDA,2014,591863,,
700159,MDA,2015,584926,,
700159,MDV,2014,89997,,
700159,MEX,2014,28705751,,
700159,MEX,2015,29358204,,
700159,MKD,2014,411386,,
700159,MKD,2015,417040,,
700159,MLI,2014,2542347.71944,,
700159,MLI,2015,2923502.12184,,
700159,MLT,2014,106176,,
700159,MLT,2015,109125,,
700159,MNG,2014,575333,,
700159,MNG,2015,589921,,
700159,MOZ,2014,4641017.90630,,
700159,MYS,2014,8250400,,
700159,MYS,2015,8580000,,
700159,NIC,2009,1404126,,
700159,NLD,2014,4334000,,
700159,NLD,2015,4353000,,
700159,PAK,2014,36350533,,
700159,PAK,2015,37350611,,
700159,PAN,2013,1005083,,
700159,PAN,2016,1044013,,
700159,PER,2013,8716169,,
700159,PHL,2014,23095247,,
700159,PHL,2015,23133075,,
700159,PRI,2014,537292,,
700159,PRI,2015,527924.45000,,
700159,PRT,2014,2267614.75489,,
700159,PRT,2015,2278020.61177,,
700159,PRY,2010,1705467,,
700159,PSE,2014,742900,,
700159,PSE,2015,782600,,
700159,ROU,2014,4795303,,
700159,ROU,2015,4803331,,
700159,RUS,2014,35523236,,
700159,SLV,2013,1517974,,
700159,SRB,2014,1399835.12842,,
700159,SRB,2015,1426637.90162,,
700159,SVK,2014,1298000,,
700159,SVK,2015,1331500,,
700159,SVN,2014,415177,,
700159,SVN,2015,413791,,
700159,SVN,2016,423352,,
700159,SWE,2014,2421900,,
700159,SWE,2015,2449400,,
700159,SXM,2013,6227.42700,,
700159,TGO,2015,739931,,
700159,THA,2014,20490483,,
700159,THA,2015,20398631.23870,,
700159,TUR,2014,17759132,,
700159,TUR,2015,18052904.57000,,
700159,UGA,2012,6808302.10000,,
700159,URY,2013,876725,,
700159,VNM,2014,26705500,,
700159,VNM,2015,26899700,,
700161,AGO,2014,20935.20000,,
700161,ARM,2014,21642,,
700161,ARM,2015,18630.31985,,
700161,AUT,2014,52100,,
700161,AUT,2015,53900,,
700161,BEL,2014,62856,,
700161,BEL,2015,68701,,
700161,BGR,2014,86800,,
700161,BGR,2015,86800,,
700161,BIH,2014,21575,,
700161,BIH,2015,19052.64600,,
700161,BMU,2010,479,,
700161,BOL,2011,54388,,
700161,BOL,2015,127132,,
700161,BRA,2013,2607247,,
700161,BRN,2014,4698,,
700161,CAN,2015,338900,,
700161,CHE,2014,98547,,
700161,CHL,2013,146920,,
700161,CHL,2016,138793.45104,,
700161,CPV,2015,1361,,
700161,CRI,2015,33883.15000,,
700161,CYM,2016,416,,
700161,CYP,2014,5234,,
700161,CYP,2015,5226,,
700161,CZE,2014,89805,,
700161,CZE,2015,96362,,
700161,DEU,2014,678300,,
700161,DEU,2015,695400,,
700161,DNK,2013,30015,,
700161,DNK,2014,30056.75000,,
700161,DOM,2013,16399,,
700161,ECU,2013,13541,,
700161,ECU,2015,156045.70000,,
700161,ESP,2014,224156,,
700161,ESP,2015,241579.21000,,
700161,EST,2014,16160,,
700161,EST,2015,19109,,
700161,FIN,2014,77300,,
700161,FIN,2015,78371,,
700161,FRA,2014,316771,,
700161,FRA,2015,315404,,
700161,GHA,2014,331175,,
700161,GRC,2015,61500,,
700161,HND,2010,51233,,
700161,HND,2015,64073,,
700161,HRV,2015,33721,,
700161,HUN,2014,57177,,
700161,HUN,2015,69188,,
700161,ISL,2015,4000,,
700161,ISR,2014,77399,,
700161,ITA,2014,397087,,
700161,ITA,2015,389793,,
700161,KOR,2014,930000,,
700161,KOR,2015,972000,,
700161,LKA,2015,331420.41339,,
700161,LTU,2014,31438,,
700161,LTU,2015,38418,,
700161,LUX,2014,5979,,
700161,LUX,2015,5608,,
700161,LVA,2014,30300,,
700161,LVA,2015,30200,,
700161,MAC,2014,,SUPP,
700161,MAC,2015,,SUPP,
700161,MDA,2014,34031,,
700161,MDA,2015,37126,,
700161,MDV,2014,10424,,
700161,MEX,2014,895307,,
700161,MEX,2015,885884,,
700161,MKD,2014,15558,,
700161,MKD,2015,15095,,
700161,MLI,2014,29946.86796,,
700161,MLI,2015,143861.36871,,
700161,MLT,2014,2745,,
700161,MLT,2015,2883,,
700161,MNG,2014,15235,,
700161,MNG,2015,34800,,
700161,MOZ,2014,16578.61461,,
700161,MYS,2014,186800,,
700161,MYS,2015,238800,,
700161,NIC,2009,24330,,
700161,NLD,2014,131000,,
700161,NLD,2015,134000,,
700161,PAK,2014,1257618,,
700161,PAK,2015,1415347,,
700161,PAN,2013,43875,,
700161,PAN,2016,45650,,
700161,PER,2013,296512,,
700161,PHL,2014,482833,,
700161,PHL,2015,470058,,
700161,PRI,2014,10330,,
700161,PRI,2015,11264.20000,,
700161,PRT,2014,84033.16976,,
700161,PRT,2015,87077.75337,,
700161,PRY,2010,51860,,
700161,PSE,2014,1600,,
700161,PSE,2015,1200,,
700161,ROU,2014,211341,,
700161,ROU,2015,196892,,
700161,RUS,2014,2107724,,
700161,SLV,2013,1835,,
700161,SRB,2014,58672.00323,,
700161,SRB,2015,57388.03958,,
700161,SVK,2014,40400,,
700161,SVK,2015,41500,,
700161,SVN,2014,20080,,
700161,SVN,2015,20756,,
700161,SVN,2016,21858,,
700161,SWE,2014,94500,,
700161,SWE,2015,96125,,
700161,SXM,2013,166.19910,,
700161,SYC,2012,0,NA,
700161,TGO,2015,61179,,
700161,THA,2014,704822,,
700161,THA,2015,728113.21410,,
700161,TUR,2014,435098,,
700161,TUR,2015,454795.87100,,
700161,UGA,2012,91103.63000,,
700161,URY,2013,5654,,
700161,VNM,2014,1478200,,
700161,VNM,2015,1413200,,
700161,ZAF,2014,158790.14107,,
700162,AGO,2014,2060192.77600,,
700162,ARM,2014,522457,,
700162,ARM,2015,491740.42920,,
700162,AUT,2014,1885400,,
700162,AUT,2015,1900300,,
700162,BEL,2014,2045367,,
700162,BEL,2015,2049418,,
700162,BGR,2014,1317500,,
700162,BGR,2015,1337500,,
700162,BIH,2014,279462,,
700162,BIH,2015,287507.34500,,
700162,BMU,2010,17822,,
700162,BOL,2011,2148687,,
700162,BOL,2015,1911063,,
700162,BRA,2013,38262344,,
700162,BRN,2014,76343,,
700162,CAN,2015,8185000,,
700162,CHE,2014,2003419,,
700162,CHL,2013,2910995,,
700162,CHL,2016,3243932.57564,,
700162,CPV,2015,89120,,
700162,CRI,2015,745154.85000,,
700162,CYM,2016,19980,,
700162,CYP,2014,172385,,
700162,CYP,2015,169325,,
700162,CZE,2014,2067530,,
700162,CZE,2015,2108033,,
700162,DEU,2014,17919000,,
700162,DEU,2015,18092300,,
700162,DNK,2013,1181585,,
700162,DNK,2014,1194060.25000,,
700162,DOM,2013,1440692,,
700162,ECU,2013,2575376,,
700162,ECU,2015,2710528.50000,,
700162,ESP,2014,7677348,,
700162,ESP,2015,7864133.40000,,
700162,EST,2014,288629,,
700162,EST,2015,293832,,
700162,FIN,2014,1116000,,
700162,FIN,2015,1109716,,
700162,FRA,2014,12386588,,
700162,FRA,2015,12450116,,
700162,GHA,2014,5925665,,
700162,GRC,2015,1462900,,
700162,HND,2010,1077796,,
700162,HND,2015,1281506,,
700162,HRV,2015,696752,,
700162,HUN,2014,1823187,,
700162,HUN,2015,1857842,,
700162,ISL,2015,83600,,
700162,ISR,2014,1597990,,
700162,ITA,2014,8936573,,
700162,ITA,2015,8990379,,
700162,KOR,2014,9880000,,
700162,KOR,2015,9933000,,
700162,LKA,2015,2401757.59134,,
700162,LTU,2014,640461,,
700162,LTU,2015,642422,,
700162,LUX,2014,96025,,
700162,LUX,2015,101783,,
700162,LVA,2014,415800,,
700162,LVA,2015,421900,,
700162,MAC,2014,,SUPP,
700162,MAC,2015,,SUPP,
700162,MDA,2014,554254,,
700162,MDA,2015,554799,,
700162,MDV,2014,42962,,
700162,MEX,2014,17815619,,
700162,MEX,2015,18141132,,
700162,MKD,2014,255040,,
700162,MKD,2015,266982,,
700162,MLI,2014,2440549.38981,,
700162,MLI,2015,2467305.33267,,
700162,MLT,2014,67138,,
700162,MLT,2015,69108,,
700162,MNG,2014,511092,,
700162,MNG,2015,511746,,
700162,MOZ,2014,5154515.06156,,
700162,MYS,2014,4995200,,
700162,MYS,2015,5137900,,
700162,NIC,2009,782705,,
700162,NLD,2014,3646000,,
700162,NLD,2015,3702000,,
700162,PAK,2014,9564457,,
700162,PAK,2015,9701763,,
700162,PAN,2013,611374,,
700162,PAN,2016,669979,,
700162,PER,2013,7055309,,
700162,PHL,2014,14803035,,
700162,PHL,2015,14864936,,
700162,PRI,2014,476039,,
700162,PRI,2015,479536.80000,,
700162,PRT,2014,2095986.63211,,
700162,PRT,2015,2127278.83526,,
700162,PRY,2010,1028642,,
700162,PSE,2014,160200,,
700162,PSE,2015,160900,,
700162,ROU,2014,3558606,,
700162,ROU,2015,3490146,,
700162,RUS,2014,32825905,,
700162,SLV,2013,1124239,,
700162,SRB,2014,1040469.02864,,
700162,SRB,2015,1050515.44086,,
700162,SVK,2014,1006300,,
700162,SVK,2015,1033200,,
700162,SVN,2014,338652,,
700162,SVN,2015,342781,,
700162,SVN,2016,352556,,
700162,SWE,2014,2175300,,
700162,SWE,2015,2210975,,
700162,SXM,2013,9241.84700,,
700162,SYC,2012,0,NA,
700162,TGO,2015,630548,,
700162,THA,2014,16835423,,
700162,THA,2015,16825999.09170,,
700162,TUR,2014,7253578,,
700162,TUR,2015,7603462.43600,,
700162,UGA,2012,7017211.80000,,
700162,URY,2013,710972,,
700162,VNM,2014,24230000,,
700162,VNM,2015,24209200,,
700162,ZAF,2014,6549812.17307,,
700164,AGO,2014,14.78400,,
700164,ARG,2016,132204.50932,LOWREL,
700164,ARM,2014,63877,,
700164,ARM,2015,10771.40769,,
700164,AUT,2014,50800,,
700164,AUT,2015,57200,,
700164,BEL,2014,54091,,
700164,BEL,2015,53756,,
700164,BGR,2014,33000,,
700164,BGR,2015,36400,,
700164,BIH,2015,16203.19800,LOWREL,
700164,BMU,2010,665,,
700164,BOL,2011,40943,,
